599879198,"[[[43.1504564], [-77.7306833]], [[43.1501563], [-77.7306737]], [[43.1501727], [-77.7297136]], [[43.1504553], [-77.7297227]], [[43.150452], [-77.7299136]], [[43.1504292], [-77.7299129]], [[43.1504262], [-77.7300874]], [[43.1504585], [-77.7300884]], [[43.150455], [-77.7302936]], [[43.150423], [-77.7302926]], [[43.1504199], [-77.7304766]], [[43.1504599], [-77.7304778]], [[43.1504564], [-77.7306833]]]"
599901163,"[[[43.1548636], [-77.7300798]], [[43.1543639], [-77.7300755]], [[43.1543687], [-77.7290256]], [[43.1557222], [-77.7290373]], [[43.1557179], [-77.7299847]], [[43.1556093], [-77.7299833]], [[43.1555838], [-77.7299485]], [[43.1555837], [-77.7298805]], [[43.1549635], [-77.7298831]], [[43.1549636], [-77.7299351]], [[43.1549479], [-77.729978]], [[43.1549127], [-77.7300236]], [[43.1548638], [-77.7300397]], [[43.1548636], [-77.7300798]]]"
599904627,"[[[43.1556414], [-77.7288333]], [[43.1556425], [-77.7286899]], [[43.1557197], [-77.728691]], [[43.1557203], [-77.7286189]], [[43.1557914], [-77.7286198]], [[43.1557898], [-77.7288353]], [[43.1556414], [-77.7288333]]]"
599904629,"[[[43.1557082], [-77.7281872]], [[43.1555802], [-77.7281904]], [[43.1555786], [-77.7280683]], [[43.1557066], [-77.7280651]], [[43.1557082], [-77.7281872]]]"
599904630,"[[[43.1556137], [-77.7278909]], [[43.1555529], [-77.7278872]], [[43.155558], [-77.7277266]], [[43.1556188], [-77.7277302]], [[43.1556137], [-77.7278909]]]"
599904638,"[[[43.1526965], [-77.7295428]], [[43.15265], [-77.7295421]], [[43.1526495], [-77.7296097]], [[43.1525175], [-77.7296077]], [[43.1525181], [-77.7295356]], [[43.1523141], [-77.7295325]], [[43.1523165], [-77.7292312]], [[43.1524007], [-77.7292325]], [[43.1524074], [-77.7284078]], [[43.1530026], [-77.7284169]], [[43.1529958], [-77.7292423]], [[43.152699], [-77.7292378]], [[43.1526965], [-77.7295428]]]"
599919549,"[[[43.1476361], [-77.7140364]], [[43.1475315], [-77.7140332]], [[43.1475319], [-77.7140061]], [[43.1474714], [-77.7140042]], [[43.1474726], [-77.7139334]], [[43.1473966], [-77.713931]], [[43.1473939], [-77.7140915]], [[43.1472834], [-77.7140881]], [[43.1472839], [-77.7140575]], [[43.1472037], [-77.7140552]], [[43.1472054], [-77.7139429]], [[43.1471882], [-77.7139425]], [[43.1471904], [-77.7137903]], [[43.1472064], [-77.7137907]], [[43.1472098], [-77.7135329]], [[43.1473057], [-77.7135352]], [[43.1473052], [-77.7135704]], [[43.1473956], [-77.7135726]], [[43.147394], [-77.7136981]], [[43.1474727], [-77.7137]], [[43.1474754], [-77.7134946]], [[43.1475604], [-77.7134967]], [[43.1475599], [-77.7135321]], [[43.147637], [-77.7135341]], [[43.1476356], [-77.7136377]], [[43.1476586], [-77.7136384]], [[43.1476568], [-77.7137611]], [[43.1476407], [-77.7137606]], [[43.1476361], [-77.7140364]]]"
599919550,"[[[43.1476472], [-77.7133302]], [[43.1472745], [-77.713315]], [[43.14728], [-77.7130632]], [[43.1476772], [-77.7130794]], [[43.1476743], [-77.7132142]], [[43.1476497], [-77.7132132]], [[43.1476472], [-77.7133302]]]"
599919554,"[[[43.1483167], [-77.7133442]], [[43.1479416], [-77.7133367]], [[43.1479431], [-77.7131913]], [[43.147969], [-77.7131918]], [[43.14797], [-77.7130968]], [[43.1480694], [-77.7130988]], [[43.1480696], [-77.7130724]], [[43.1481741], [-77.7130744]], [[43.1481738], [-77.7131016]], [[43.1483454], [-77.713105]], [[43.1483442], [-77.7132204]], [[43.1483181], [-77.7132198]], [[43.1483167], [-77.7133442]]]"
599919555,"[[[43.1483376], [-77.7140722]], [[43.1482521], [-77.7140701]], [[43.1482525], [-77.7140375]], [[43.1481832], [-77.7140357]], [[43.1481841], [-77.7139647]], [[43.1481008], [-77.7139626]], [[43.1480987], [-77.7141206]], [[43.1479921], [-77.714118]], [[43.1479926], [-77.7140793]], [[43.1479197], [-77.7140775]], [[43.147921], [-77.7139765]], [[43.147898], [-77.7139759]], [[43.1478998], [-77.7138425]], [[43.1479217], [-77.7138431]], [[43.1479255], [-77.7135641]], [[43.1480222], [-77.7135665]], [[43.1480217], [-77.713608]], [[43.14811], [-77.7136102]], [[43.1481084], [-77.713725]], [[43.1481674], [-77.7137265]], [[43.1481703], [-77.7135155]], [[43.148277], [-77.7135182]], [[43.1482764], [-77.7135623]], [[43.1483551], [-77.7135642]], [[43.1483538], [-77.7136623]], [[43.1483788], [-77.713663]], [[43.1483767], [-77.7138205]], [[43.1483409], [-77.7138196]], [[43.1483376], [-77.7140722]]]"
599923219,"[[[43.1365449], [-77.7534976]], [[43.1365449], [-77.7529035]], [[43.135718], [-77.7529035]], [[43.135718], [-77.7534976]], [[43.1365449], [-77.7534976]]]"
599923220,"[[[43.1365268], [-77.7521236]], [[43.1356862], [-77.7521383]], [[43.1356822], [-77.7517118]], [[43.1365228], [-77.7516972]], [[43.1365268], [-77.7521236]]]"
599923221,"[[[43.1371498], [-77.753978]], [[43.1367271], [-77.753987]], [[43.1367141], [-77.7528498]], [[43.1371369], [-77.7528407]], [[43.1371498], [-77.753978]]]"
599923222,"[[[43.1379142], [-77.7534061]], [[43.137607], [-77.7532684]], [[43.1378158], [-77.7523938]], [[43.1381229], [-77.7525315]], [[43.1379142], [-77.7534061]]]"
599923223,"[[[43.1383149], [-77.7538237]], [[43.1381724], [-77.7537514]], [[43.1382242], [-77.7535594]], [[43.1383668], [-77.7536317]], [[43.1383149], [-77.7538237]]]"
599923224,"[[[43.138424], [-77.7534866]], [[43.1382017], [-77.753384]], [[43.1382561], [-77.7531629]], [[43.1384784], [-77.7532655]], [[43.138424], [-77.7534866]]]"
599923225,"[[[43.1384212], [-77.7526729]], [[43.1384838], [-77.7524409]], [[43.138707], [-77.7525538]], [[43.1386899], [-77.7526174]], [[43.1386468], [-77.7525956]], [[43.1386208], [-77.7526921]], [[43.138667], [-77.7527154]], [[43.1386476], [-77.7527875]], [[43.1384212], [-77.7526729]]]"
599923226,"[[[43.1380139], [-77.7548064]], [[43.1380125], [-77.754693]], [[43.1374714], [-77.7547052]], [[43.1374678], [-77.7544083]], [[43.1380576], [-77.754395]], [[43.1380592], [-77.7545325]], [[43.1381288], [-77.7545309]], [[43.1381321], [-77.7548038]], [[43.1380139], [-77.7548064]]]"
